cuisines,latitude,longitude,item
American,41.852825,-87.64648,Sierra Nevada Celebration Ale
American,41.852825,-87.64648,Chipotle Bbq Chicken Sandwich
American,41.852825,-87.64648,"Lite, High Life, Bud, Bud Lite, Point, Point White"
American,41.852825,-87.64648,"Lite, High Life, Bud, Bud Light, Point, Point White"
American,41.852825,-87.64648,Cheese Burger
"Fast Food,Donut Shops",41.85213,-87.68429,Chicken Salad Sandwich
"Fast Food,Donut Shops",41.85213,-87.68429,Texas Toast Grilled Cheese
"Fast Food,Donut Shops",41.85213,-87.68429,"Turkey, Cheddar & Bacon"
"Fast Food,Donut Shops",41.85213,-87.68429,Ham & Cheese
"Fast Food,Donut Shops",41.85213,-87.68429,Tuna Sandwiches
"Fast Food,Donut Shops",41.85213,-87.68429,Angus Steak & Egg Sandwich
"Fast Food,Donut Shops",41.85213,-87.68429,Bagel
"Fast Food,Donut Shops",41.85213,-87.68429,Breakfast Sandwiches
"Fast Food,Donut Shops",41.85213,-87.68429,Danishes
"Fast Food,Donut Shops",41.85213,-87.68429,Hash Browns
"Fast Food,Donut Shops",41.85213,-87.68429,Munchkins
"Fast Food,Donut Shops",41.85213,-87.68429,Bagel Twists
"Fast Food,Donut Shops",41.85213,-87.68429,Big N Toasted
"Fast Food,Donut Shops",41.85213,-87.68429,Cookies
"Fast Food,Donut Shops",41.85213,-87.68429,Donuts
"Fast Food,Donut Shops",41.85213,-87.68429,Muffins
"Fast Food,Donut Shops",41.85213,-87.68429,Other Bakery
"Fast Food,Donut Shops",41.85213,-87.68429,Other Bakery
"Fast Food,Donut Shops",41.85213,-87.68429,Chicken Salad Sandwich
"Fast Food,Donut Shops",41.85213,-87.68429,Bagel
"Fast Food,Donut Shops",41.85213,-87.68429,Munchkins
"Fast Food,Donut Shops",41.85213,-87.68429,Bagel Twists
"Fast Food,Donut Shops",41.85213,-87.68429,Cookies
"Fast Food,Donut Shops",41.85213,-87.68429,Big N Toasted
"Fast Food,Donut Shops",41.85213,-87.68429,Danishes
"Fast Food,Donut Shops",41.85213,-87.68429,Hash Browns
"Fast Food,Donut Shops",41.85213,-87.68429,Muffins
"Fast Food,Donut Shops",41.85213,-87.68429,Tuna Sandwiches
"Fast Food,Donut Shops",41.85213,-87.68429,Donuts
"Fast Food,Donut Shops",41.85213,-87.68429,Texas Toast Grilled Cheese
"Fast Food,Donut Shops",41.85213,-87.68429,Breakfast Sandwiches
Italian,41.848,-87.68284,Spinach Gnocchi
Italian,41.848,-87.68284,Lasagna
Italian,41.848,-87.68284,Pizza Bread
Italian,41.848,-87.68284,"Pork Loin, Peppers Al Olio Over Pasta"
Italian,41.848,-87.68284,Meatball Sandwich
Italian,41.848,-87.68284,Chicken Breast Scallopini
Italian,41.848,-87.68284,Espresso
Italian,41.848,-87.68284,Chicken Breast Pisano Alla Bugsy With Cubed Potatoes
Italian,41.848,-87.68284,Italian Chef Salad
Italian,41.848,-87.68284,Stuffed Mushrooms
Italian,41.848,-87.68284,Mostaccioli
Italian,41.848,-87.68284,Veal Cutlet Milanese
Italian,41.848,-87.68284,Charbroiled Chicken Breast Salad
Italian,41.848,-87.68284,Fried Calamari
Italian,41.848,-87.68284,Eggplant Parmigiana
Italian,41.848,-87.68284,Fries
Italian,41.848,-87.68284,Tilapia Alla Toscana
Italian,41.848,-87.68284,Asparagus Ravioli
Italian,41.848,-87.68284,Cakes
Italian,41.848,-87.68284,Splitting Entree
Italian,41.848,-87.68284,Garlic Shrimp Cocktail
Italian,41.848,-87.68284,Ice Cream
Italian,41.848,-87.68284,Meat Ravioli
Italian,41.848,-87.68284,Roast Chicken
Italian,41.848,-87.68284,Hot Tea
Italian,41.848,-87.68284,Spumoni
Italian,41.848,-87.68284,Chicken Breast Pizzaiola
Italian,41.848,-87.68284,Mashroom Ravioli
Italian,41.848,-87.68284,Cannelloni
Italian,41.848,-87.68284,Fresh Cannoli
Italian,41.848,-87.68284,Italian Connection
Italian,41.848,-87.68284,Veal Vesuvio
Italian,41.848,-87.68284,Pork Chops
Italian,41.848,-87.68284,Sausage Sandwich
Italian,41.848,-87.68284,Steak Pizzaiola
Italian,41.848,-87.68284,Soup
Italian,41.848,-87.68284,Manicotti
Italian,41.848,-87.68284,Penne Arrabiate
Italian,41.848,-87.68284,Garlic Shrimp Salad
Italian,41.848,-87.68284,Baked Clams
Italian,41.848,-87.68284,Roast Chicken With Roast Potato
Italian,41.848,-87.68284,Antipasto Salad
Italian,41.848,-87.68284,Tortellini
Italian,41.848,-87.68284,Breaded Pork Tenderloin With Side of Pasta
Italian,41.848,-87.68284,Sauteed Spinach
Italian,41.848,-87.68284,"Sausage, Pepper and Potato Platter"
Italian,41.848,-87.68284,Tomato Caprese
Italian,41.848,-87.68284,Spinach or Gorgonzola Gnocchi
Italian,41.848,-87.68284,Shrimp Vesuvio
Italian,41.848,-87.68284,Chicken Toscana
Italian,41.848,-87.68284,Pasta Primavera
Italian,41.848,-87.68284,New York Strip Steak
Italian,41.848,-87.68284,Pasta Al Pesto Toscana
Italian,41.848,-87.68284,Charbroiled Chicken Salad
Italian,41.848,-87.68284,Coffee
Italian,41.848,-87.68284,Veal Parmigiana
Italian,41.848,-87.68284,Chocolate Mousse Cake
Italian,41.848,-87.68284,Pork Chops Pizzaiola
Italian,41.848,-87.68284,Raspberry Cheesecake
Italian,41.848,-87.68284,Salad
Italian,41.848,-87.68284,Antipasto
Italian,41.848,-87.68284,Chicken Vesuvio
Italian,41.848,-87.68284,Veal Saltimbocca
Italian,41.848,-87.68284,Chicken Breast Francese
Italian,41.848,-87.68284,Pork Chops Vesuvio
Italian,41.848,-87.68284,Cheesecake
Italian,41.848,-87.68284,Bbq Chicken
Italian,41.848,-87.68284,Spaghetti Alla Carbonara
Italian,41.848,-87.68284,Chicken Bacchanalia
Italian,41.848,-87.68284,Homemade Tiramisu
Italian,41.848,-87.68284,Tortellini Verdi
Italian,41.848,-87.68284,Veal Piccata Lombardo
Italian,41.848,-87.68284,Chopped Steak Sandwich
Italian,41.848,-87.68284,Homemade Fries
Italian,41.848,-87.68284,Chocolate Fudge Cake
Italian,41.848,-87.68284,Fettuccini Alfredo
Italian,41.848,-87.68284,Baked Homemade Cheese Shells Marinara
Italian,41.848,-87.68284,Pasta
Italian,41.848,-87.68284,Mushroom Ravioli
Italian,41.848,-87.68284,Pasta Al Olio
Italian,41.848,-87.68284,Prime 10 Oz Filet Mignon
Italian,41.848,-87.68284,New York Strip Steak Salad
Italian,41.848,-87.68284,Three Cheese Ravioli
Italian,41.848,-87.68284,Amaretto Cheesecake
Italian,41.848,-87.68284,Italian Style Fried Chicken
Italian,41.848,-87.68284,Veal Scallopini
Italian,41.848,-87.68284,Seafood Salad
Italian,41.848,-87.68284,Baked Cheese Shells
Italian,41.848,-87.68284,Italian Submarine Sandwich
Italian,41.848,-87.68284,Scampi Alla Romana
Italian,41.848,-87.68284,Baked Mostaccioli Bolognese
Italian,41.848,-87.68284,Shrimp Bacchanalia
Italian,41.848,-87.68284,Salmon Salad
Italian,41.848,-87.68284,Lemonade
Italian,41.848,-87.68284,Chicken Breast Parmigiana
Italian,41.848,-87.68284,Strip Steak Sandwich
Italian,41.848,-87.68284,Linguini In Clam Sauce
Italian,41.848,-87.68284,Sauteed Green Beans or Sweet Peas
Italian,41.848,-87.68284,Spaghetti
Italian,41.848,-87.68284,Veal Al Lemone
Italian,41.848,-87.68284,Baby Back Ribs
Italian,41.848,-87.68284,Tomato Salad
Italian,41.848,-87.68284,Filet Mignon
Italian,41.848,-87.68284,Gnocchi
Italian,41.848,-87.68284,Cheeseburger
Italian,41.848,-87.68284,Capellini Marinara
Italian,41.848,-87.68284,Homemade Meat Ravioli
Italian,41.848,-87.68284,Sauteed Broccoli
Italian,41.848,-87.68284,Breaded Steak Sandwich
Italian,41.848,-87.68284,Tossed Salad
Italian,41.848,-87.68284,Milk
Italian,41.848,-87.68284,Lasagna Bolognese
Italian,41.848,-87.68284,Lobster Ravioli
Italian,41.848,-87.68284,Carrot Cake
Italian,41.848,-87.68284,Gorgonzola Gnochhi
Italian,41.848,-87.68284,Porterhouse Vesuvio
Italian,41.848,-87.68284,Pork Chops Lugana
Italian,41.848,-87.68284,Breaded Pork Tenderloin
Italian,41.848,-87.68284,Spaghetti Carbonara
Italian,41.848,-87.68284,Juice
Italian,41.848,-87.68284,Fresh Lake Superior Whitefish
Italian,41.848,-87.68284,Bruschetta
Italian,41.848,-87.68284,Garlic Bread
Italian,41.848,-87.68284,Charbroiled Chicken Breast
Italian,41.848,-87.68284,Cappuccino
Italian,41.848,-87.68284,Fettuccini Alffredo
Italian,41.848,-87.68284,Sausage With Farfalle In Vodka Sauce
British,41.896917,-87.643547,Pleasant Farms Salad
British,41.896917,-87.643547,Seasonal Greens Salad
British,41.896917,-87.643547,Bakery Burger Tuesday Special
British,41.896917,-87.643547,Bangers and Mash Wednesday Special
British,41.896917,-87.643547,Special Royal Pie Thursday Special
British,41.896917,-87.643547,Fish and Chips Friday Special
British,41.896917,-87.643547,Full English Breakfast Sunday Special
British,41.896917,-87.643547,0Steak and Ale Pie
British,41.896917,-87.643547,Chicken Balti Pie
British,41.896917,-87.643547,Mushroom and Kale Pie
British,41.896917,-87.643547,Premium Steak Pasty
British,41.896917,-87.643547,Scotch Egg
British,41.896917,-87.643547,Deluxe Gravy Chips
British,41.896917,-87.643547,Red Wine Beef Gravy
British,41.896917,-87.643547,Coriander Chutney
British,41.896917,-87.643547,Mash
British,41.896917,-87.643547,Chips
British,41.896917,-87.643547,Peas
British,41.896917,-87.643547,Steak And Ale Pie
British,41.896917,-87.643547,Chicken Balti Pie
British,41.896917,-87.643547,Mushroom And Kale Pie
British,41.896917,-87.643547,Cold Pork Pie
British,41.896917,-87.643547,Premium Pasty
British,41.896917,-87.643547,Seasonal Green Salad
British,41.896917,-87.643547,Peas
British,41.896917,-87.643547,Chips
British,41.896917,-87.643547,Deluxe Gravy Chips
British,41.896917,-87.643547,Sweets
British,41.896917,-87.643547,Royal Ginger Fizz
British,41.896917,-87.643547,Royal Hibiscus Tea Fizz
British,41.896917,-87.643547,Steak and Ale Pie
British,41.896917,-87.643547,Premium Pasty
British,41.896917,-87.643547,Coriander Chutney
British,41.896917,-87.643547,Deluxe Gravy Chips
British,41.896917,-87.643547,Chips
British,41.896917,-87.643547,Seasonal Green Salad
British,41.896917,-87.643547,Scotch Egg
British,41.896917,-87.643547,Chicken Balti Pie
British,41.896917,-87.643547,Cold Pork Pie
British,41.896917,-87.643547,Mushroom and Kale Pie
British,41.896917,-87.643547,Mash
British,41.896917,-87.643547,Red Wine Gravy
British,41.896917,-87.643547,Peas
"Steak House,Mexican,Latin",41.840266,-87.660563,Soda
"Steak House,Mexican,Latin",41.840266,-87.660563,Jarritos
"Steak House,Mexican,Latin",41.840266,-87.660563,Ice Tea
"Steak House,Mexican,Latin",41.840266,-87.660563,Agua de Jamaica
"Steak House,Mexican,Latin",41.840266,-87.660563,Agua de Horchata
"Steak House,Mexican,Latin",41.840266,-87.660563,Milk
"Steak House,Mexican,Latin",41.840266,-87.660563,Mexican Hot Chocolate
"Steak House,Mexican,Latin",41.840266,-87.660563,Orange and Carrot Natural Juice
"Steak House,Mexican,Latin",41.840266,-87.660563,Coffee
"Steak House,Mexican,Latin",41.840266,-87.660563,Huevos Rancheros
"Steak House,Mexican,Latin",41.840266,-87.660563,Huevos a La Mexicana
"Steak House,Mexican,Latin",41.840266,-87.660563,Ham and Eggs
"Steak House,Mexican,Latin",41.840266,-87.660563,Machacado
"Steak House,Mexican,Latin",41.840266,-87.660563,Bacon and Eggs
"Steak House,Mexican,Latin",41.840266,-87.660563,Sausage Links and Eggs
"Steak House,Mexican,Latin",41.840266,-87.660563,Roll Steak and Eggs
"Steak House,Mexican,Latin",41.840266,-87.660563,Eggs and Potatoes
"Steak House,Mexican,Latin",41.840266,-87.660563,Chilaquiles with Eggs
"Steak House,Mexican,Latin",41.840266,-87.660563,Chilaquiles without Eggs
"Steak House,Mexican,Latin",41.840266,-87.660563,Chorizo Con Huevo
"Steak House,Mexican,Latin",41.840266,-87.660563,Mexican Sausage and Eggs and Potatoes
"Steak House,Mexican,Latin",41.840266,-87.660563,12 Skirt Steak and Eggs
"Steak House,Mexican,Latin",41.840266,-87.660563,Side orders sausagehambacon
"Steak House,Mexican,Latin",41.840266,-87.660563,Nachos
"Steak House,Mexican,Latin",41.840266,-87.660563,Special Nachos Chicos
"Steak House,Mexican,Latin",41.840266,-87.660563,Special Nachos Chicos with Chorizo
"Steak House,Mexican,Latin",41.840266,-87.660563,Nachos and Guacamole
"Steak House,Mexican,Latin",41.840266,-87.660563,Queso a La Mexicana with Chorizo
"Steak House,Mexican,Latin",41.840266,-87.660563,Queso a La Mexicana without Chorizo
"Steak House,Mexican,Latin",41.840266,-87.660563,Hominy Soup Small825 Large
"Steak House,Mexican,Latin",41.840266,-87.660563,Tripe Soup Small825 Large
"Steak House,Mexican,Latin",41.840266,-87.660563,Beef Soup small825 Large
"Steak House,Mexican,Latin",41.840266,-87.660563,Chicken Soup Small825 Large
"Steak House,Mexican,Latin",41.840266,-87.660563,Tortas Sandwich
"Steak House,Mexican,Latin",41.840266,-87.660563,Avocado Sandwich
"Steak House,Mexican,Latin",41.840266,-87.660563,Burrito Especial
"Steak House,Mexican,Latin",41.840266,-87.660563,Burrito
"Steak House,Mexican,Latin",41.840266,-87.660563,Burrito with Avocado or sour cream
"Steak House,Mexican,Latin",41.840266,-87.660563,Beef and Bean Burrito
"Steak House,Mexican,Latin",41.840266,-87.660563,Chicken and Bean Burrito
"Steak House,Mexican,Latin",41.840266,-87.660563,Cheeseburger
"Steak House,Mexican,Latin",41.840266,-87.660563,Hamburger
"Steak House,Mexican,Latin",41.840266,-87.660563,3 Beef Tacos
"Steak House,Mexican,Latin",41.840266,-87.660563,3 Avocado Tacos
"Steak House,Mexican,Latin",41.840266,-87.660563,3 Chicken Tacos
"Steak House,Mexican,Latin",41.840266,-87.660563,3 Skirt Steak Tacos
"Steak House,Mexican,Latin",41.840266,-87.660563,3 Pork Tacos
"Steak House,Mexican,Latin",41.840266,-87.660563,3 Pepper Steak Tacos
"Steak House,Mexican,Latin",41.840266,-87.660563,3 Chorizo Con Huevo Tacos
"Steak House,Mexican,Latin",41.840266,-87.660563,3 Bean Tacos
"Steak House,Mexican,Latin",41.840266,-87.660563,Plain Quesadilla
"Steak House,Mexican,Latin",41.840266,-87.660563,1 Roll Steak Taco
"Steak House,Mexican,Latin",41.840266,-87.660563,Taco Salad
"Steak House,Mexican,Latin",41.840266,-87.660563,Steak Taco Salad
"Steak House,Mexican,Latin",41.840266,-87.660563,Flauta
"Steak House,Mexican,Latin",41.840266,-87.660563,Combination
"Steak House,Mexican,Latin",41.840266,-87.660563,Steak Combination
"Steak House,Mexican,Latin",41.840266,-87.660563,3 Pork Tamales
"Steak House,Mexican,Latin",41.840266,-87.660563,3 Enchiladas Suizas
"Steak House,Mexican,Latin",41.840266,-87.660563,3 Beef Enchiladas
"Steak House,Mexican,Latin",41.840266,-87.660563,3 Chicken Enchiladas
"Steak House,Mexican,Latin",41.840266,-87.660563,3 Cheese Enchiladas
"Steak House,Mexican,Latin",41.840266,-87.660563,3 Enchiladas Racheras
"Steak House,Mexican,Latin",41.840266,-87.660563,3 Enchiladas Potosinas
"Steak House,Mexican,Latin",41.840266,-87.660563,3 Beef Tostadas
"Steak House,Mexican,Latin",41.840266,-87.660563,3 Chicken Tostadas
"Steak House,Mexican,Latin",41.840266,-87.660563,3 BeansTostadas
"Steak House,Mexican,Latin",41.840266,-87.660563,Grande Tostada
"Steak House,Mexican,Latin",41.840266,-87.660563,Breaded Shrimps
"Steak House,Mexican,Latin",41.840266,-87.660563,Shrimp Fajitas
"Steak House,Mexican,Latin",41.840266,-87.660563,Shrimp Shishkabob
"Steak House,Mexican,Latin",41.840266,-87.660563,Shrimp Cocktail
"Steak House,Mexican,Latin",41.840266,-87.660563,Camarones a La Plancha
"Steak House,Mexican,Latin",41.840266,-87.660563,Fillet Filet
"Steak House,Mexican,Latin",41.840266,-87.660563,Carne Asada Dinner
"Steak House,Mexican,Latin",41.840266,-87.660563,Chicken Fajitas
"Steak House,Mexican,Latin",41.840266,-87.660563,Carne Steak Fajitas
"Steak House,Mexican,Latin",41.840266,-87.660563,Shiskabob Dinner
"Steak House,Mexican,Latin",41.840266,-87.660563,Steak Ranchero
"Steak House,Mexican,Latin",41.840266,-87.660563,Roll Steak Dinner
"Steak House,Mexican,Latin",41.840266,-87.660563,Chiles Rellenos
"Steak House,Mexican,Latin",41.840266,-87.660563,Carne a La Tampiquena
"Steak House,Mexican,Latin",41.840266,-87.660563,Beef Stew Dinner
"Steak House,Mexican,Latin",41.840266,-87.660563,Pork with Sauce Dinner
"Steak House,Mexican,Latin",41.840266,-87.660563,Breaded Steak Dinner Milanesa
"Steak House,Mexican,Latin",41.840266,-87.660563,Pepper Steak Dinner
"Steak House,Mexican,Latin",41.840266,-87.660563,Chicken with Mole Sauce Dinner
"Steak House,Mexican,Latin",41.840266,-87.660563,12 Skirt Steak Dinner
"Steak House,Mexican,Latin",41.840266,-87.660563,Combination Steak House Dinner
"Steak House,Mexican,Latin",41.840266,-87.660563,Cut Ribeye Steak in Red Chile Sauce Dinner
"Steak House,Mexican,Latin",41.840266,-87.660563,Special House Salad
"Steak House,Mexican,Latin",41.840266,-87.660563,Rice
"Steak House,Mexican,Latin",41.840266,-87.660563,Beans
"Steak House,Mexican,Latin",41.840266,-87.660563,French Fries
"Steak House,Mexican,Latin",41.840266,-87.660563,Lettuce and Tomato Salad
"Steak House,Mexican,Latin",41.840266,-87.660563,Hot Sauce
"Steak House,Mexican,Latin",41.840266,-87.660563,12 Gallon of Tripe Soup
"Steak House,Mexican,Latin",41.840266,-87.660563,1 Quart of Tripe Soup
"Steak House,Mexican,Latin",41.840266,-87.660563,Green Onions
"Steak House,Mexican,Latin",41.840266,-87.660563,Jalapenos
"Steak House,Mexican,Latin",41.840266,-87.660563,Chips and Salsa to Go
"Steak House,Mexican,Latin",41.840266,-87.660563,Sour Cream
"Steak House,Mexican,Latin",41.840266,-87.660563,Avocado
"Steak House,Mexican,Latin",41.840266,-87.660563,1 Chile Relleno
"Steak House,Mexican,Latin",41.840266,-87.660563,Chips
"Steak House,Mexican,Latin",41.840266,-87.660563,1 Chicken Taco
"Steak House,Mexican,Latin",41.840266,-87.660563,1 Bean Taco
"Steak House,Mexican,Latin",41.840266,-87.660563,1 Beef Taco
"Steak House,Mexican,Latin",41.840266,-87.660563,1 Avocado Taco
"Steak House,Mexican,Latin",41.840266,-87.660563,1 Skirt Steak Taco
"Steak House,Mexican,Latin",41.840266,-87.660563,1 Al Pastor Taco
"Steak House,Mexican,Latin",41.840266,-87.660563,1 Pepper Steak Taco
"Steak House,Mexican,Latin",41.840266,-87.660563,1 Chorizo Taco
"Steak House,Mexican,Latin",41.840266,-87.660563,Flan
"Steak House,Mexican,Latin",41.840266,-87.660563,Pastel de Tres Leches
"Steak House,Mexican,Latin",41.840266,-87.660563,Fried Ice Cream
"Steak House,Mexican,Latin",41.840266,-87.660563,Cheesecake
"Steak House,Mexican,Latin",41.840266,-87.660563,Chocolate cake
"Steak House,Mexican,Latin",41.840266,-87.660563,Beans Tacos
"Steak House,Mexican,Latin",41.840266,-87.660563,Pastel De Queso
"Steak House,Mexican,Latin",41.840266,-87.660563,With Chorizo
"Steak House,Mexican,Latin",41.840266,-87.660563,Carne Asada
"Steak House,Mexican,Latin",41.840266,-87.660563,Caldo De Pollo
"Steak House,Mexican,Latin",41.840266,-87.660563,Beef Tacos
"Steak House,Mexican,Latin",41.840266,-87.660563,Fried Ice Cream
"Steak House,Mexican,Latin",41.840266,-87.660563,Guacamole
"Steak House,Mexican,Latin",41.840266,-87.660563,Flan Mexicana
"Steak House,Mexican,Latin",41.840266,-87.660563,Chuletas Pork Chops
"Steak House,Mexican,Latin",41.840266,-87.660563,Bistec Ranchero
"Steak House,Mexican,Latin",41.840266,-87.660563,Pastel De Tres Leches
"Steak House,Mexican,Latin",41.840266,-87.660563,Lomo
"Steak House,Mexican,Latin",41.840266,-87.660563,Fajitas De Carne
"Steak House,Mexican,Latin",41.840266,-87.660563,Nachos
"Steak House,Mexican,Latin",41.840266,-87.660563,Combination
"Steak House,Mexican,Latin",41.840266,-87.660563,Special Nachos
"Steak House,Mexican,Latin",41.840266,-87.660563,Skirt Steak Tacos
"Steak House,Mexican,Latin",41.840266,-87.660563,Fajitas De Pollo
